episode,reward_obtained
1352,0.24
1353,-1.16
1354,-2.24
1355,0.68
1356,-3.64
1357,-1.64
1358,0.68
1359,-0.52
1360,-0.44
1361,-5.52
1362,-1.88
1363,-1.84
1364,-0.28
1365,-0.12
1366,-3.6
1367,-2.36
1368,-3
1369,-2
1370,-0.48
1371,-1.72
1372,0.48
1373,0.48
1374,-2.68
1375,-0.999999
1376,-0.52
1377,-1.72
1378,0.0799999
1379,-0.36
1380,0.52
1381,-1.8
1382,-0.999999
1383,0.56
1384,0.48
1385,0.24
1386,0.32
1387,0.16
1388,-0.24
1389,0.16
1390,-0.999999
1391,0.2
1392,0.4
1393,0.44
1394,0.52
1395,0.0399998
1396,-1.48
1397,0.64
1398,-1.96
1399,0.52
1400,0.32
1401,0.52
1402,-2
1403,-1.32
1404,0.72
1405,0.44
1406,-2.92
1407,0.68
1408,-2.32
1409,-0.839999
1410,-2.4
1411,-0.44
1412,-0.4
1413,-5.2
1414,-3.04
1415,0.24
1416,-0.08
1417,0.56
1418,0.2
1419,-0.759999
1420,-0.48
1421,-1.28
1422,-0.4
1423,-1.4
1424,-0.24
1425,0.0799999
1426,0.24
1427,0.48
1428,0.0399998
1429,-1.19209e-07
1430,0.68
1431,-3
1432,-0.999999
1433,0.52
1434,-0.719999
1435,0.72
1436,0.0799999
1437,0.56
1438,0.44
1439,-0.879999
1440,-2.92
1441,0.32
1442,-1.24
1443,-0.879999
1444,0.72
1445,0.56
1446,0.4
1447,-0.08
1448,0.0799999
1449,0.52
1450,0.56
1451,0.52
1452,-1.32
1453,0.76
1454,-1.48
1455,0.28
1456,0.2
1457,-1.96
1458,0.68
1459,0.48
1460,0.0399998
1461,-2.44
1462,0.56
1463,-5.48
1464,0.4
1465,-0.28
1466,-4.4
1467,-1.24
1468,-1.28
1469,0.6
1470,-0.919999
1471,0.24
1472,-1.72
1473,-0.919999
1474,0.48
1475,0.4
1476,-0.56
1477,0.32
1478,0.56
1479,0.52
1480,-2.24
1481,0.28
1482,0.0799999
1483,-0.64
1484,0.36
1485,-1.36
1486,-0.16
1487,0.44
1488,-2.44
1489,0.36
1490,-0.32
1491,0.44
1492,-0.12
1493,-0.44
1494,0.68
1495,-0.799999
1496,0.8
1497,0.56
1498,-1.48
1499,0.4
1500,-1.96
1501,0.6
1502,0.0799999
1503,0.36
1504,0.72
1505,-0.12
1506,-1.19209e-07
1507,-0.4
1508,0.68
1509,0.16
1510,-0.16
1511,0.28
1512,-0.719999
